time(s),current(A),potential(V),frequency(Hz),amplitude(A),power(W)
1.12548828125,-0.18706332832720998,-0.0800302410859746,,,0.014970723264371438
1.1279296875,-0.183778687772067,-0.0789511682572188,,,0.01450954210038334
1.13037109375,-0.180367768187038,-0.0779790833876546,,,0.01406491323590219
1.1328125,-0.176835073350967,-0.0768404710268147,,,0.01358809033034963
1.13525390625,-0.173417008347581,-0.0757665777209899,,,0.01313921324110855
1.1376953125,-0.169941693386201,-0.0747494593144311,,,0.012703049695597355
1.14013671875,-0.16651189257448099,-0.07352116293113702,,,0.0122421479839404
1.142578125,-0.162994094853047,-0.0724157261641185,,,0.011803335739246608
1.14501953125,-0.159251108189429,-0.0711259916454794,,,0.011326892990614665
1.1474609375,-0.155862014609566,-0.0700586435245807,,,0.010919481320554574
1.14990234375,-0.151930388901303,-0.0689529236325144,,,0.01047604450336976
1.15234375,-0.148292721373722,-0.0676468344787686,,,0.01003153317717432
1.15478515625,-0.144499370337073,-0.0664221187946068,,,0.009597954342274945
1.1572265625,-0.140682028016969,-0.0651681079952184,,,0.009167981594796176
1.15966796875,-0.136974725139574,-0.0639130479677119,,,0.008754472178209747
1.162109375,-0.133036733513138,-0.0626436984525052,,,0.008333913017303308
1.16455078125,-0.129137110618005,-0.0612829661645584,,,0.007913905180592037
1.1669921875,-0.12519976857505602,-0.0599911165352691,,,0.007510873906774907
1.16943359375,-0.12129429942854,-0.0586940707286341,,,0.00711925618963885
1.171875,-0.11735435905164301,-0.0573838346256603,,,0.006734243132419844
1.17431640625,-0.113347035214354,-0.0560172399837855,,,0.006349388073053054
1.1767578125,-0.10939761091854598,-0.0546459987602455,,,0.005978141710628683
1.17919921875,-0.10536096921320699,-0.0532216965718888,,,0.0056074895339854195
1.181640625,-0.10130496991995401,-0.0518495227011329,,,0.0052526143376022405
1.18408203125,-0.09708475592117001,-0.0504035031561783,,,0.004893411801489492
1.1865234375,-0.0930062377336985,-0.0489582996775373,,,0.0045534272588466885
1.18896484375,-0.0887860237349145,-0.047544539733603,,,0.004221290633253261
1.19140625,-0.0847325794700438,-0.046017796241232,,,0.0038992065770464732
1.19384765625,-0.0804907559939234,-0.0445583365837199,,,0.003586534197455309
1.1962890625,-0.0763226818963681,-0.0430597057431417,,,0.003286432223985018
1.19873046875,-0.0720882203664344,-0.0415927849079027,,,0.0029983498440945967
1.201171875,-0.0678245708851484,-0.040067507004014,,,0.0027175614689849276
1.20361328125,-0.0635607048760335,-0.0385289055684703,,,0.0024489243960341047
1.2060546875,-0.0593238615399806,-0.0369829595361013,,,0.002193971970858379
1.20849609375,-0.0550381695257001,-0.0354337159296478,,,0.0019502068642614557
1.2109375,-0.0507153646415252,-0.033874479674453,,,0.0017179565887318177
1.21337890625,-0.0463192001288774,-0.0323188074639758,,,0.0014969813108505518
1.2158203125,-0.042108383437873,-0.0307202334815688,,,0.0012935793707428832
1.21826171875,-0.0377495050173829,-0.0291388801638264,,,0.0010999783029452838
1.220703125,-0.033421590076443,-0.0275516478377407,,,0.0009208198799634868
1.22314453125,-0.0290481176802767,-0.0259132531500992,,,0.0007527312269828825
1.2255859375,-0.024704006457726,-0.0243634599479652,,,0.000601875071887081
1.22802734375,-0.0203563441787792,-0.0226683070154725,,,0.00046144385955719335
1.23046875,-0.0159867692835354,-0.0210120587954128,,,0.00033591493613434526
1.23291015625,-0.0116101355810654,-0.0194093711726073,,,0.00022534543085719308
1.2353515625,-0.0071997235372679,-0.0177211464765756,,,0.00012758735539477345
1.23779296875,-0.0027989686346448,-0.0160982070856539,,,4.505837670676194e-05
1.240234375,0.00158143265205017,-0.0144344810334531,,,-2.2827159621701616e-05
1.24267578125,0.00596742035673393,-0.0127473388743682,,,-7.606872949309057e-05
1.2451171875,0.0103352197237798,-0.0111042976050619,,,-0.00011476535562655655
1.24755859375,0.0146756716260201,-0.00942484978550784,,,-0.00013831600057667904
1.25,0.0190493172444495,-0.00774608479695127,,,-0.00014755762669953193
1.25244140625,0.0233864779236887,-0.00605397962232468,,,-0.0001415812607879574
1.2548828125,0.0277360889530966,-0.00437696334729765,,,-0.00012139984474509106
1.25732421875,0.0321328164380999,-0.00265518000590914,,,-8.53184117399914e-05
1.259765625,0.0364489955707067,-0.0009598771836851759,,,-3.49865592165634e-05
1.26220703125,0.040786134597162994,0.000711826333094301,,,2.903264463138914e-05
1.2646484375,0.0451579180762628,0.00240671279495386,,,0.00010868213922761989
1.26708984375,0.049464938081702006,0.00411039278770575,,,0.0002033203247353394
1.26953125,0.053764466224257006,0.0058249980764149,,,0.00031317791233577094
1.27197265625,0.058025885468904005,0.00754483285129881,,,0.00043779560691148916
1.2744140625,0.0623439916991892,0.00924048541622868,,,0.0005760887460858397
1.27685546875,0.06659192126008799,0.0109674815893772,,,0.0007303456704212711
1.279296875,0.0707293350170537,0.0126113056161681,,,0.0008919892599284044
1.28173828125,0.0750295777014445,0.0143455631140688,,,0.001076341542338001
1.2841796875,0.07919782502126299,0.0160222962640484,,,0.0012689310159589408
1.28662109375,0.0833490965592862,0.0177067903712169,,,0.0014758449804055966
1.2890625,0.0876416958113125,0.0194023430096593,,,0.0017004542440793057
1.29150390625,0.0917290483342081,0.0210815077041655,,,0.0019337866391533776
1.2939453125,0.0958405220572569,0.0227318935702967,,,0.002178636547127237
1.29638671875,0.0999389608049985,0.0244692820981363,,,0.002445434624532095
1.298828125,0.10408709268950099,0.0260803635458848,,,0.0027146292177763942
1.30126953125,0.10808662152494501,0.027737511104331,,,0.0029980538647777846
1.3037109375,0.11209102223654199,0.0293694105702902,,,0.00329204725330853
1.30615234375,0.116123614871478,0.0310066394489121,,,0.003600603057824246
1.30859375,0.12009869771502499,0.0326327431786013,,,0.003919149958618881
1.31103515625,0.124129601432895,0.0343013822831004,,,0.004257816911398619
1.3134765625,0.127890278420144,0.0359396437354254,,,0.0045963310436443385
1.31591796875,0.13175813668275901,0.0375579198902671,,,0.004948561542421926
1.318359375,0.135750563405411,0.0392000118579432,,,0.005321423695214582
1.32080078125,0.13960911097137801,0.0407514371927049,,,0.00568927191727948
1.3232421875,0.143284865744085,0.0423000645858194,,,0.006060959075145257
1.32568359375,0.147100086091465,0.0439260350801924,,,0.006461523541953013
1.328125,0.150862127204037,0.0454666350454849,,,0.006859193279771469
1.33056640625,0.15448212606077,0.047000706480266,,,0.007260769063429701
1.3330078125,0.158220262501018,0.0485655552731705,,,0.007684054903828736
1.33544921875,0.16183699178753302,0.0500528611118418,,,0.008100404472699671
1.337890625,0.16541123831399301,0.0515232460653112,,,0.008522523933619694
1.34033203125,0.16894861015117096,0.0530390642617244,,,0.008960876190736981
1.3427734375,0.172301500278022,0.0545217068643167,,,0.009394171890440298
1.34521484375,0.17598715037251503,0.0559630132099485,,,0.009848771221078252
1.34765625,0.17936879539505898,0.0573612179306755,,,0.010288812562618722
1.35009765625,0.18271094574159,0.0588702411259447,,,0.010756237432156803
1.3525390625,0.18593617106044896,0.060244829886813,,,0.01120169299534211
1.35498046875,0.189270699627399,0.0616020980565297,,,0.011659472197675012
